conglome,vivienda,hogar,codperso,p208a,p207,p300a,p301a,p1$06,estrsocial,dominio,dom_2,dom_3,dom_4,dom_5,dom_6,dom_7,dom_8,estrsoc_2.0,estrsoc_3.0,estrsoc_4.0,estrsoc_5.0,estrsoc_6.0,educ_2.0,educ_3.0,educ_4.0,educ_5.0,educ_6.0,educ_7.0,educ_8.0,educ_10.0,educ_11.0,educ_12.0,lengua_indigena,conf_policia
16017,107,11,1,38,1,4,4.0,2,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
16021,3,11,1,83,1,4,3.0,3,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0
16021,16,11,2,31,2,4,4.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0
16021,41,11,2,46,2,4,4.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0
16021,54,11,2,41,2,4,7.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
16021,67,11,1,76,2,4,1.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
16022,25,11,1,65,1,4,4.0,2,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
16022,60,11,1,65,2,4,1.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
16022,76,11,1,55,1,4,4.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
16022,107,11,2,67,2,4,3.0,2,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
16022,125,11,2,46,2,4,6.0,2,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
16022,141,11,4,47,2,4,10.0,2,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
16025,53,11,1,28,2,4,10.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
16025,95,11,1,32,2,4,10.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
16025,143,11,1,72,2,4,5.0,3,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
16025,165,11,1,71,2,4,4.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
16025,188,11,1,22,2,4,8.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
16027,42,11,1,34,1,4,6.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
16027,62,11,1,56,1,4,6.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
16027,85,11,1,67,1,4,5.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0
16027,129,11,1,58,2,4,4.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0
16027,172,11,1,61,1,4,5.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0
16027,194,11,2,45,1,4,5.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0
16029,19,11,2,33,2,4,4.0,3,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
16029,37,11,1,54,1,4,6.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
16029,54,11,1,45,1,4,8.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
16029,89,11,1,43,1,4,10.0,3,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
16029,124,11,1,82,1,4,3.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
16029,141,11,1,20,2,4,8.0,3,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
16032,15,11,2,58,2,4,3.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0
16032,31,11,1,61,1,4,4.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
16032,47,11,1,43,2,4,6.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
16032,80,11,2,52,1,4,1.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
16032,96,11,1,84,2,4,3.0,3,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0
16032,114,11,1,71,1,4,4.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
16034,3,11,3,31,2,4,8.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
16034,18,11,2,18,1,4,6.0,4,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
16034,33,11,1,50,2,4,4.0,2,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
16034,77,11,1,37,2,4,5.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
16034,92,11,2,46,2,4,8.0,4,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
16035,23,11,1,59,2,4,4.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
16035,33,11,1,49,1,4,10.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
16035,46,11,1,59,1,4,7.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
16035,58,11,1,74,1,4,6.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
16035,71,11,1,63,2,4,3.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0
16035,83,11,1,33,2,4,6.0,3,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0
16041,5,11,1,66,2,4,4.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
16041,14,11,2,62,2,4,5.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0
16041,42,11,1,92,1,4,5.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0
16041,51,11,1,29,1,4,6.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
16041,58,11,4,21,2,4,7.0,4,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0
16041,64,11,1,66,1,4,4.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
16041,73,11,1,84,1,4,4.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0
16041,79,11,1,43,1,4,4.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
16043,97,11,7,68,2,4,3.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0
16043,98,11,1,33,1,4,6.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
16043,100,11,2,27,2,4,6.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
16043,236,11,1,46,2,4,1.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
16043,239,11,2,37,2,4,6.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
16043,240,11,1,54,2,4,3.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
16049,438,11,2,77,2,4,1.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
16049,439,11,1,54,2,4,1.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
16049,899,11,1,42,1,4,6.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
16049,900,11,2,58,2,4,1.0,2,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
16049,901,11,1,68,1,4,1.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
16049,902,11,2,73,2,4,1.0,3,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
16049,904,11,1,34,1,4,5.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0
16059,33,11,2,48,2,4,3.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
16059,35,11,1,71,2,4,1.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
16059,36,11,1,35,1,4,4.0,2,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
16059,183,11,2,42,2,4,4.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
16059,184,11,2,44,2,4,6.0,2,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
16059,185,11,2,38,2,4,1.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
16059,186,11,1,37,1,4,5.0,3,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0
16059,187,11,1,78,1,4,4.0,3,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0
16063,21,11,2,63,2,4,1.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
16063,22,11,2,67,2,4,1.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
16063,23,11,2,48,2,4,4.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
16063,24,11,2,49,2,4,3.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
